programa_codigo;programa_descricao;projeto_atividade_codigo;projeto_atividade_descricao;unidade_orcamentaria_codigo;unidade_orcamentaria_sigla;unidade_orcamentaria_nome;valor_despesa_empenhada;valor_despesa_liquidada;valor_pago_financeiro;valor_despesa_liquidada_rp;valor_pago_rp
158;ATENCAO SECUNDARIA E TERCIARIA A SAUDE;4463;APOIO E FORTALECIMENTO A ATENCAO ESPECIALIZADA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;6978482,0;6979003,24
158;ATENCAO SECUNDARIA E TERCIARIA A SAUDE;4465;APOIO E FORTALECIMENTO A REDE DE ATENCAO A SAUDE DAS MULHERES E CRIANCAS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
158;ATENCAO SECUNDARIA E TERCIARIA A SAUDE;4465;APOIO E FORTALECIMENTO A REDE DE ATENCAO A SAUDE MATERNA E INFANTIL;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
159;ATENCAO  PRIMARIA A SAUDE;1061;SAUDE EM REDE;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
159;ATENCAO  PRIMARIA A SAUDE;4460;ESTRUTURACAO DA ATENCAO PRIMARIA A SAUDE (ORGANIZACAO DA ATENCAO PRIMARIA A SAUDE);4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;13546,5
159;ATENCAO  PRIMARIA A SAUDE;4462;PROMOCAO DA EQUIDADE E ATENCAO A SAUDE DOS GRUPOS E INDIVIDUOS EM SITUACAO DE INIQUIDADE NO ACESSO E;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
159;CENTRALIZACAO DO PROCESSAMENTO DE COMPRAS PUBLICAS;4470;AMPLIACAO DA CENTRALIZACAO DAS COMPRAS E CONTRATACOES;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;9150036,33;8081292,95;6953697,86;46671,1;127145,81
159;CENTRALIZACAO DO PROCESSAMENTO DE COMPRAS PUBLICAS;4473;MODERNIZACAO EM GESTAO DE COMPRAS;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;9150036,33;8081292,95;6953697,86;551211,76;551362,71
160;ATENDIMENTO PRE-HOSPITALAR;4483;SUPORTE BASICO E AVANCADO DE VIDA;1401;CBMMG;CORPO DE BOMBEIROS MILITAR DO ESTADO DE MINAS GERAIS;;;;0,0;431745,5
160;MELHORIA DA GESTAO LOGISTICA E PATRIMONIAL;4485;GESTAO DOS PROCESSOS DE LOGISTICA CORPORATIVA;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;50200633,07;44877334,17;39759471,79;1701297,2;2149764,4
160;MELHORIA DA GESTAO LOGISTICA E PATRIMONIAL;4486;GESTAO DA DESTINACAO DE IMOVEIS;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;50200633,07;44877334,17;39759471,79;264214,53;241040,24
160;MELHORIA DA GESTAO LOGISTICA E PATRIMONIAL;4487;GESTAO E DISPONIBILIZACAO DOS SISTEMAS CORPORATIVOS DE GESTAO LOGISTICA E PATRIMONIAL;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;50200633,07;44877334,17;39759471,79;1305500,88;1625825,15
160;MELHORIA DA GESTAO LOGISTICA E PATRIMONIAL;4488;IMPLANTACAO E OPERACAO DO ALMOXARIFADO VIRTUAL;1941;EGE-SEPLAG;EGE-SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;2536179,04;1269290,38;1179341,08;1701683,69;1697355,45
161;GESTAO DA CIDADE ADMINISTRATIVA;1054;ABRIGOS E CAMINHOS NA CA;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;;;;3596661,03;3858605,05
161;GESTAO DA CIDADE ADMINISTRATIVA;4480;GESTAO DA INFRAESTRUTURA DA CIDADE ADMINISTRATIVA;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;;;;3811,74;3209,48
161;GESTAO DA CIDADE ADMINISTRATIVA;4481;GESTAO DE TECNOLOGIA DA INFORMACAO E COMUNICACAO (TIC) DA CIDADE ADMINISTRATIVA;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;;;;131900,04;128511,57
161;GESTAO DE TRANSITO;4491;APREENSAO E LIBERACAO DE VEICULOS;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;433480934,5;393704459,36;363290966,21;230764,3;2332789,17
161;GESTAO DE TRANSITO;4492;FISCALIZACAO, PREVENCAO E CONTROLE DE INFRACOES DE TRANSITO;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;433480934,5;393704459,36;363290966,21;1155674,56;935578,68
161;GESTAO DE TRANSITO;4494;REGISTRO DE CONDUTORES;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;433480934,5;393704459,36;363290966,21;13982058,81;13085388,09
161;GESTAO DE TRANSITO;4495;REGISTRO DE VEICULOS;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;433480934,5;393704459,36;363290966,21;2054115,3;2065006,64
161;GESTAO DE TRANSITO;4496;ATENDIMENTO E TRANSFORMACAO DE SERVICOS DE TRANSITO;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;433480934,5;393704459,36;363290966,21;11402021,57;10969202,38
162;DESENVOLVIMENTO DAS POLITICAS DE DIREITOS HUMANOS;4052;OPERACIONALIZACAO DA CASA DE DIREITOS HUMANOS;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;;;;0,0;0,0
162;DESENVOLVIMENTO DAS POLITICAS DE DIREITOS HUMANOS;4054;CAPACITACAO CONTINUADA DE CONSELHEIROS - ESCOLA DE CONSELHOS;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;;;;0,0;0,0
162;FERROVIAS MINEIRAS;4161;TRANSPORTE FERROVIARIO EM MINAS GERAIS;1301;SEINFRA;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;;;;35382646,39;35382646,39
162;GESTAO DE PESSOAL DA AREA EDUCACIONAL;2085;ENSINO FUNDAMENTAL - PROFISSIONAIS DO MAGISTERIO;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
162;GESTAO DE PESSOAL DA AREA EDUCACIONAL;2095;FORMACAO DE GESTORES ESCOLARES;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;418076,9;418076,9
162;GESTAO DE PESSOAL DA AREA EDUCACIONAL;2096;PROFISSIONAIS DO ORGAO CENTRAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
162;GESTAO DE PESSOAL DA AREA EDUCACIONAL;2099;TRILHAS DE FUTURO - EDUCADORES;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;3313479,76;3432359,54
163;ALIMENTACAO ESCOLAR;2101;PROGRAMA ESTADUAL DE ALIMENTACAO ESCOLAR - PEAE;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;706150155,05;706013403,05;704838856,29;11099,52;38294,01
163;ALIMENTACAO ESCOLAR;2102;PROGRAMA NACIONAL DE ALIMENTACAO ESCOLAR - PNAE;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;706150155,05;706013403,05;704838856,29;0,0;0,0
163;ALIMENTACAO ESCOLAR;2130;MELHORIA NA ALIMENTACAO;2151;FHA;FUNDACAO HELENA ANTIPOFF;1927540,5;771710,8;763909,77;103911,17;103081,82
164;ACESSO A MERCADOS;4424;APOIO AS FEIRAS LIVRES E CONGENERES;1231;SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;;;;0,0;0,0
165;ORGANIZACAO, AVALIACAO E GESTAO ESCOLAR;1094;GESTAO PELA APRENDIZAGEM;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;82525921,98;79160784,46;79186835,27;0,0;2480,0
165;ORGANIZACAO, AVALIACAO E GESTAO ESCOLAR;2107;AVALIACOES EDUCACIONAIS;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;82525921,98;79160784,46;79186835,27;11220859,59;12086334,59
165;ORGANIZACAO, AVALIACAO E GESTAO ESCOLAR;2127;ORGANIZACAO E FUNCIONAMENTO ESCOLAR;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;82525921,98;79160784,46;79186835,27;0,0;108570,0
167;APOIO PEDAGOGICO PARA O DESENVOLVIMENTO DA EDUCACAO BASICA;1093;PLANO DE RECOMPOSICAO DAS APRENDIZAGENS - PRA;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
167;APOIO PEDAGOGICO PARA O DESENVOLVIMENTO DA EDUCACAO BASICA;2118;TRILHAS DE FUTURO - ESTUDANTES;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;12430317,29;13637396,85
167;APOIO PEDAGOGICO PARA O DESENVOLVIMENTO DA EDUCACAO BASICA;2122;DESENVOLVIMENTO DO ENSINO FUNDAMENTAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;19999730,0;20475682,4
167;APOIO PEDAGOGICO PARA O DESENVOLVIMENTO DA EDUCACAO BASICA;2123;ESCOLA DE FORMACAO PROFISSIONAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
167;APOIO PEDAGOGICO PARA O DESENVOLVIMENTO DA EDUCACAO BASICA;4508;EDUCACAO INTEGRAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;1322554,94;1295271,27
167;APOIO PEDAGOGICO PARA O DESENVOLVIMENTO DA EDUCACAO BASICA;4511;DESENVOLVIMENTO DO ENSINO MEDIO;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;116039,0;154539,0
167;APOIO PEDAGOGICO PARA O DESENVOLVIMENTO DA EDUCACAO BASICA;4512;DESENVOLVIMENTO DA EDUCACAO PROFISSIONAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;370500,14;399905,83
168;GESTAO DE INFRAESTRUTURA EDUCACIONAL;2124;PREVENCAO A VIOLENCIA E SEGURANCA NAS ESCOLAS;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;30000,0;30000,0
168;GESTAO DE INFRAESTRUTURA EDUCACIONAL;2126;RENOVACAO DE MOBILIARIO E/OU EQUIPAMENTO;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;100000,0
168;GESTAO DE INFRAESTRUTURA EDUCACIONAL;4519;MAOS A OBRA;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;131383811,43;141429956,36
168;GESTAO DE INFRAESTRUTURA EDUCACIONAL;4520;APOIO A GESTAO DE INFRAESTRUTURA EDUCACIONAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;13717636,82;13554017,35
168;GESTAO DE INFRAESTRUTURA EDUCACIONAL;4521;CONECTIVIDADE ESCOLAR;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;38042051,65;37122711,54
168;GESTAO DE INFRAESTRUTURA EDUCACIONAL;4523;REALIZACAO DE OBRAS ESTRUTURAIS;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;101934577,3;112105666,29
168;GESTAO DE INFRAESTRUTURA EDUCACIONAL;4524;MANUTENCAO PREDIAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;1034756,94;3677791,34
168;GESTAO DE INFRAESTRUTURA EDUCACIONAL;4527;MANUTENCAO E CUSTEIO DAS UNIDADES ESTADUAIS DE ENSINO;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;31174451,72;30946294,49
169;SUPORTE AO SISTEMA EDUCACIONAL MINEIRO;2128;APOIO AO SISTEMA ESTADUAL DE EDUCACAO;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;14734075,51;16209786,17
169;SUPORTE AO SISTEMA EDUCACIONAL MINEIRO;2129;OPERACIONALIZACAO DAS ACOES DOS CONSELHOS;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;49104,43;48323,08
170;MODALIDADES E TEMATICAS ESPECIAIS DE ENSINO;4531;EDUCACAO QUILOMBOLA;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;6666,67;6666,67
170;MODALIDADES E TEMATICAS ESPECIAIS DE ENSINO;4532;EDUCACAO INDIGENA;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;69808,13;69808,13
170;MODALIDADES E TEMATICAS ESPECIAIS DE ENSINO;4533;EDUCACAO DO CAMPO;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
170;MODALIDADES E TEMATICAS ESPECIAIS DE ENSINO;4536;MOBILIZACAO DAS JUVENTUDES;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;133200,0;128919,77
170;MODALIDADES E TEMATICAS ESPECIAIS DE ENSINO;4538;ATENDIMENTO AS ESCOLAS FAMILIA AGRICOLA;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;76176,0
172;COOPERACAO ESTADO-MUNICIPIO NA AREA EDUCACIONAL;4543;PROGRAMA MAOS DADAS;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;500000,0;9352265,76
172;COOPERACAO ESTADO-MUNICIPIO NA AREA EDUCACIONAL;4545;PROGRAMA DE FORTALECIMENTO DAS ESCOLAS MUNICIPAIS;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;8339175,6
172;COOPERACAO ESTADO-MUNICIPIO NA AREA EDUCACIONAL;4546;APOIO AO TRANSPORTE ESCOLAR;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;371277,96;371277,96
172;COOPERACAO ESTADO-MUNICIPIO NA AREA EDUCACIONAL;4547;PROGRAMA ESTADUAL DO TRANSPORTE ESCOLAR - PTE/MG;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;0,0;0,0
172;COOPERACAO ESTADO-MUNICIPIO NA AREA EDUCACIONAL;4548;REGIME DE COLABORACAO ESTADO-MUNICIPIO NA AREA EDUCACIONAL;1261;SEE;SECRETARIA DE ESTADO DE EDUCACAO;;;;1918750,0;0,0
173;VIGILANCIA EM SAUDE;4237;VIGILANCIA AMBIENTAL;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;276958,08;1029412,49
173;VIGILANCIA EM SAUDE;4464;EMERGENCIAS EM SAUDE PUBLICA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;300499,93;6206177,39
173;VIGILANCIA EM SAUDE;4470;VIGILANCIA EM SAUDE DO TRABALHADOR E DA TRABALHADORA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;1000000,0;4978061,57
173;VIGILANCIA EM SAUDE;4471;VIGILANCIA EPIDEMIOLOGICA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;11650267,67;11504824,05
173;VIGILANCIA EM SAUDE;4471;VIGILANCIA EPIDEMIOLOGICA E AMBIENTAL;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
173;VIGILANCIA EM SAUDE;4472;VIGILANCIA SANITARIA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;1221292,46;3445757,31
173;VIGILANCIA EM SAUDE;4500;PROGRAMA ESTADUAL DA VIGILANCIA EM SAUDE;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;4189147,88
173;VIGILANCIA EM SAUDE;4536;PREVENCAO E TRATAMENTO DAS IST/AIDS E HEPATITES VIRAIS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
173;VIGILANCIA EM SAUDE;4553;PROGRAMA ESTADUAL DE CONTROLE DAS DOENCAS TRANSMITIDAS PELO AEDES;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
173;VIGILANCIA EM SAUDE;4553;PROGRAMA ESTADUAL DE VIGILANCIA E CONTROLE DE DOENCAS TRANSMITIDAS PELO AEDES;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
174;POLITICA ESTADUAL DE ATENCAO HOSPITALAR;4623;DESENVOLVIMENTO DA POLITICA DE ATENCAO HOSPITALAR;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;1550000,0
175;ASSISTENCIA FARMACEUTICA;4484;ABASTECIMENTO DE MEDICAMENTOS BASICOS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;22250863,13
175;ASSISTENCIA FARMACEUTICA;4496;FORTALECIMENTO DA ASSISTENCIA FARMACEUTICA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;539979,82;11383265,88
175;ASSISTENCIA FARMACEUTICA;4515;FORTALECIMENTO DA INFORMACAO EM ASSISTENCIA FARMACEUTICA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
175;ASSISTENCIA FARMACEUTICA;4537;ABASTECIMENTO DE MEDICAMENTOS ESPECIALIZADOS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
175;ASSISTENCIA FARMACEUTICA;4537;ABASTECIMENTO DE MEDICAMENTOS ESPECIALIZADOS.;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
175;ASSISTENCIA FARMACEUTICA;4621;ESTRUTURACAO DA ASSISTENCIA FARMACEUTICA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
175;ASSISTENCIA FARMACEUTICA;4622;APOIO AO CUIDADO NA ASSISTENCIA FARMACEUTICA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
176;LOGISTICA E APOIO AS REDES;4584;FORTALECIMENTO DO SISTEMA DE TRANSPORTE EM SAUDE;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
178;COORDENACAO E MANUTENCAO DO SISTEMA PRISIONAL                                                                           ;4065;CUSTODIA E REINTEGRACAO SOCIAL NAS UNIDADES PRISIONAIS DA ZONA DA MATA;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;0,0
178;MINAS ESPORTIVA;4551;DESENVOLVIMENTO DO ESPORTE EDUCACIONAL;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;;;;0,0;0,0
179;REDES DE ATENCAO A SAUDE;4225;FORTALECIMENTO DA ATENCAO A SAUDE BUCAL;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
179;REDES DE ATENCAO A SAUDE;4485;APOIO E FORTALECIMENTO DA REDE DE CUIDADO A PESSOA COM DEFICIENCIA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;1177050,98
179;REDES DE ATENCAO A SAUDE;4490;IMPLEMENTACAO E APOIO A ATENCAO ESPECIALIZADA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;46117559,33
179;REDES DE ATENCAO A SAUDE;4491;APOIO E FORTALECIMENTO A REDE DE URGENCIA E EMERGENCIA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;70777265,33;84529862,9
179;REDES DE ATENCAO A SAUDE;4494;APOIO E FORTALECIMENTO A REDE DE ATENCAO A SAUDE DAS MULHERES E CRIANCAS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;572266,35
179;REDES DE ATENCAO A SAUDE;4494;APOIO E FORTALECIMENTO DA REDE CEGONHA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;315984,19
179;REDES DE ATENCAO A SAUDE;4578;APOIO E FORTALECIMENTO DA REDE DE ATENCAO PSICOSSOCIAL;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;37276,17;164325,78
179;REDES DE ATENCAO A SAUDE;4584;FORTALECIMENTO DA ATENCAO AMBULATORIAL E HOSPITALAR DE MEDIA E ALTA COMPLEXIDADE PARA A POPULACAO IN;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
180;GESTAO DO SISTEMA UNICO DE SAUDE;4223;ATENDIMENTO A MEDIDAS JUDICIAIS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
180;GESTAO DO SISTEMA UNICO DE SAUDE;4486;APOIO E FORTALECIMENTO DO PROCESSO DE REGIONALIZACAO DA SAUDE;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;95,55
180;GESTAO DO SISTEMA UNICO DE SAUDE;4497;FORTALECIMENTO DA ARTICULACAO INTERGESTORES DE SAUDE DO SUS/MG;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
180;GESTAO DO SISTEMA UNICO DE SAUDE;4503;PROMOCAO E FORTALECIMENTO DA PARTICIPACAO DO CONTROLE SOCIAL NA AREA DA SAUDE;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
180;GESTAO DO SISTEMA UNICO DE SAUDE;4573;DESENVOLVIMENTO E APOIO AS ACOES DE SAUDE;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
183;REGULACAO;4487;GESTAO DA REGULACAO DO ACESSO;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
183;REGULACAO;4487;GESTAO DAS CENTRAIS E DOS SISTEMAS DE REGULACAO ASSISTENCIAL;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
183;REGULACAO;4492;GESTAO DOS RECURSOS FINANCEIROS E DOS INSTRUMENTOS DE MACRO REGULACAO DA ATENCAO AMBULATORIAL E HOSP;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
183;REGULACAO;4492;GESTAO DOS RECURSOS FINANCEIROS PARA CUSTEIO DA ATENCAO AMBULATORIAL E HOSPITALAR DE MEDIA E ALTA CO;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
186;CIDADE ADMINISTRATIVA;4501;GESTAO E OPERACAO DA CIDADE ADMINISTRATIVA;1501;SEPLAG;SECRETARIA DE ESTADO DE PLANEJAMENTO E GESTAO;;;;0,0;0,0
189;INCENTIVO AO ESPORTE;4507;AMPLIACAO E REESTRUTURACAO DE ESPACOS ESPORTIVOS;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;;;;0,0;0,0
189;INCENTIVO AO ESPORTE;4507;AMPLIACAO E REESTRUTURACAO DE ESPACOS ESPORTIVOS E DE LAZER;1481;SEDESE;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;;;;18225,5;0,0
192;ATENCAO BASICA A SAUDE;4015;ATENCAO A SAUDE DAS COMUNIDADES INDIGENAS E QUILOMBOLAS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
192;ATENCAO BASICA A SAUDE;4527;FORTALECIMENTO DA ATENCAO BASICA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;83417593,43
192;ATENCAO BASICA A SAUDE;4531;APOIO AO DESENVOLVIMENTO DA ATENCAO BASICA INTEGRAL E RESOLUTIVA;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
192;ATENCAO BASICA A SAUDE;4532;IMPLEMENTACAO DA POLITICA ESTADUAL DE PROMOCAO DA SAUDE;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
192;ATENCAO PRIMARIA A SAUDE;4015;ATENCAO A SAUDE DAS COMUNIDADES INDIGENAS E QUILOMBOLAS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
192;ATENCAO PRIMARIA A SAUDE;4015;PROMOCAO DA EQUIDADE E ATENCAO A SAUDE DOS GRUPOS E INDIVIDUOS HISTORICAMENTE VULNERABILIZADOS;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
192;ATENCAO PRIMARIA A SAUDE;4527;FORTALECIMENTO DA ATENCAO PRIMARIA A SAUDE;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;1000000,0;346130853,73
192;ATENCAO PRIMARIA A SAUDE;4532;IMPLEMENTACAO DA POLITICA ESTADUAL DE PROMOCAO DA SAUDE;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
194;GESTAO DA SECRETARIA DE ESTADO DE SAUDE;2073;PLANEJAMENTO, GESTAO E FINANCAS - SES;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
194;GESTAO DA SECRETARIA DE ESTADO DE SAUDE;2078;REMUNERACAO DE PESSOAL ATIVO E ENCARGOS SOCIAIS - SES;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
194;GESTAO DA SECRETARIA DE ESTADO DE SAUDE;2080;ACOES DE TECNOLOGIA DA INFORMACAO - SES;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
194;GESTAO DA SECRETARIA DE ESTADO DE SAUDE;2082;FORTALECIMENTO DA GESTAO REGIONAL. - SES;4291;FES;FUNDO ESTADUAL DE SAUDE;;;;0,0;0,0
194;POLITICAS SOBRE DROGAS;4128;PREVENCAO E DESCENTRALIZACAO DA POLITICA SOBRE DROGAS;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;23,62
194;POLITICAS SOBRE DROGAS;4599;SISTEMA INTEGRADO DE POLITICAS SOBRE DROGAS;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;0,0
194;POLITICAS SOBRE DROGAS;4602;MUNICIPALIZACAO E DESCENTRALIZACAO DAS POLITICAS SOBRE DROGAS;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;0,0
196;COORDENACAO E GESTAO DO SISTEMA SOCIOEDUCATIVO                                                                          ;4321;GESTAO DOS CENTROS SOCIOEDUCATIVOS;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;0,0
203;PREVENCAO SOCIAL A CRIMINALIDADE;4579;PREVENCAO SOCIAL AS VIOLENCIAS E CRIMINALIDADES;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;29744,73
204;ROMPIMENTO DA TRAJETORIA INFRACIONAL DOS ADOLESCENTES DO ESTADO;4581;ATENDIMENTO A SAUDE DO ADOLESCENTE EM CONFLITO COM A LEI;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;0,0
204;ROMPIMENTO DA TRAJETORIA INFRACIONAL DOS ADOLESCENTES DO ESTADO;4581;ATENDIMENTO A SAUDE DO ADOLESCENTE EM CUMPRIMENTO DE MEDIDA SOCIOEDUCATIVA DE PRIVACAO DE LIBERDADE;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;0,0
204;ROMPIMENTO DA TRAJETORIA INFRACIONAL DOS ADOLESCENTES DO ESTADO;4595;ATENDIMENTO AO ADOLESCENTE EM CUMPRIMENTO DAS MEDIDAS SOCIOEDUCATIVAS DE INTERNACAO E INTERNACAO PRO;1451;SEJUSP;SECRETARIA DE ESTADO DE JUSTICA E SEGURANCA PUBLICA;;;;0,0;0,0
